id,student,task,solved,start,end,time_spent
8582,9282,2,True,2018-02-05T10:19:26.050276Z,2018-02-05T10:20:46.660625Z,80
8625,9282,23,True,2018-02-05T10:29:04.879523Z,2018-02-05T10:30:09.375088Z,64
8617,9280,8,True,2018-02-05T10:26:56.507489Z,2018-02-05T10:27:24.404731Z,27
8586,9279,19,True,2018-02-05T10:20:30.807176Z,2018-02-05T10:24:39.022870Z,248
8590,9278,1,True,2018-02-05T10:21:09.353485Z,2018-02-05T10:25:57.842027Z,288
8605,9279,10,True,2018-02-05T10:24:47.669435Z,2018-02-05T10:25:03.339526Z,15
8618,9273,51,False,2018-02-05T10:27:18.386136Z,2018-02-05T10:27:24.938283Z,6
8614,9274,11,False,2018-02-05T10:26:21.713564Z,2018-02-05T10:28:04.169792Z,102
8626,9273,8,True,2018-02-05T10:29:18.056672Z,2018-02-05T10:29:49.834861Z,31
8607,9273,86,True,2018-02-05T10:25:03.468066Z,2018-02-05T10:26:01.824011Z,58
8645,9272,32,True,2018-02-05T10:46:28.192580Z,2018-02-05T10:59:33.450545Z,785
8627,9272,71,True,2018-02-05T10:29:20.252646Z,2018-02-05T10:30:14.053992Z,53
8628,9273,21,False,2018-02-05T10:29:53.761551Z,2018-02-05T10:29:53.761568Z,0
8615,9284,86,True,2018-02-05T10:26:49.579844Z,2018-02-05T10:27:32.296446Z,42
8604,9272,11,True,2018-02-05T10:24:02.615072Z,2018-02-05T10:26:47.890555Z,165
8612,9273,19,False,2018-02-05T10:26:05.338676Z,2018-02-05T10:26:49.021293Z,43
8616,9272,53,True,2018-02-05T10:26:55.137209Z,2018-02-05T10:28:54.440811Z,119
8633,9272,41,True,2018-02-05T10:42:21.132777Z,2018-02-05T10:43:17.236389Z,56
8630,9272,56,True,2018-02-05T10:41:22.933659Z,2018-02-05T10:42:16.598091Z,53
8595,9282,19,True,2018-02-05T10:22:18.963385Z,2018-02-05T10:28:58.277963Z,399
8622,9274,13,False,2018-02-05T10:28:22.778853Z,2018-02-05T10:30:06.722185Z,103
8632,9281,49,True,2018-02-05T10:42:15.958518Z,2018-02-05T10:42:33.622465Z,17
8631,9274,71,True,2018-02-05T10:41:26.041151Z,2018-02-05T10:42:54.745335Z,88
8634,9273,66,True,2018-02-05T10:42:31.039118Z,2018-02-05T10:44:06.673533Z,95
8638,9272,47,True,2018-02-05T10:43:21.578464Z,2018-02-05T10:46:22.707591Z,181
8599,9273,11,True,2018-02-05T10:23:13.752284Z,2018-02-05T10:45:08.735415Z,1314
8621,9278,84,True,2018-02-05T10:28:17.561735Z,2018-02-05T10:43:57.813210Z,940
8583,9274,6,True,2018-02-05T10:19:41.062087Z,2018-02-05T11:01:39.550185Z,2518
8619,9280,18,False,2018-02-05T10:27:29.419404Z,2018-02-05T10:45:49.311460Z,1099
8636,9282,46,True,2018-02-05T10:43:09.146768Z,2018-02-05T10:45:51.709788Z,162
8637,9274,66,True,2018-02-05T10:43:10.317585Z,2018-02-05T10:45:42.904110Z,152
8620,9284,66,True,2018-02-05T10:27:38.470160Z,2018-02-05T10:46:05.398249Z,1106
8640,9146,12,True,2018-02-05T10:45:26.989237Z,2018-02-05T10:46:12.785224Z,45
8641,9279,2,True,2018-02-05T10:45:55.144371Z,2018-02-05T10:46:21.549440Z,26
8646,9279,14,True,2018-02-05T10:46:32.779140Z,2018-02-05T10:47:12.185582Z,39
8643,9284,79,True,2018-02-05T10:46:13.641117Z,2018-02-05T10:48:03.179612Z,109
8644,9146,19,True,2018-02-05T10:46:20.994524Z,2018-02-05T10:47:48.503197Z,87
8611,9279,79,True,2018-02-05T10:25:51.882038Z,2018-02-05T10:58:51.418168Z,1979
8650,9284,25,True,2018-02-05T10:48:07.996271Z,2018-02-05T10:48:21.511885Z,13
8535,9149,6,True,2018-02-05T10:04:11.932047Z,2018-02-05T10:49:16.334346Z,2704
8642,9282,1,True,2018-02-05T10:45:56.685423Z,2018-02-05T10:48:52.310919Z,175
8649,9146,23,True,2018-02-05T10:47:57.518274Z,2018-02-05T10:48:59.094943Z,61
8648,9279,25,True,2018-02-05T10:47:19.083642Z,2018-02-05T10:48:37.935553Z,78
8681,9282,25,True,2018-02-05T10:57:11.039122Z,2018-02-05T10:57:30.502211Z,19
8748,9290,79,True,2018-02-07T07:39:43.249144Z,2018-02-07T07:40:20.395058Z,37
8728,9287,5,True,2018-02-06T10:57:23.406751Z,2018-02-06T11:02:53.240670Z,329
8734,9287,43,False,2018-02-06T11:06:30.351052Z,2018-02-06T11:07:17.193581Z,46
8720,9267,76,False,2018-02-06T08:03:00.779266Z,2018-02-06T08:07:16.903554Z,256
8710,9267,6,True,2018-02-06T07:43:15.183440Z,2018-02-06T07:52:23.346799Z,548
8639,9278,41,True,2018-02-05T10:44:04.990326Z,2018-02-05T10:48:43.457558Z,278
8712,9267,86,False,2018-02-06T07:53:20.351312Z,2018-02-06T07:53:20.351327Z,0
8702,9255,16,True,2018-02-05T20:19:34.059367Z,2018-02-05T20:25:22.476667Z,348
8682,9282,53,True,2018-02-05T10:57:36.803537Z,2018-02-05T10:58:02.574638Z,25
8651,9284,12,True,2018-02-05T10:48:25.725842Z,2018-02-05T10:49:05.548956Z,39
8662,9146,11,True,2018-02-05T10:50:40.030286Z,2018-02-05T10:51:23.541259Z,43
8721,9286,26,False,2018-02-06T08:34:40.491401Z,2018-02-06T08:34:40.491424Z,0
8690,9282,44,False,2018-02-05T11:01:10.701716Z,2018-02-05T11:03:05.248181Z,114
8731,9151,19,False,2018-02-06T10:58:54.596503Z,2018-02-06T10:59:51.946537Z,57
8683,9274,31,True,2018-02-05T10:57:39.597578Z,2018-02-05T10:58:13.063608Z,33
8673,9146,52,True,2018-02-05T10:55:40.137437Z,2018-02-05T10:58:22.619891Z,162
8666,9278,14,True,2018-02-05T10:51:00.445535Z,2018-02-05T10:51:30.989747Z,30
8688,9272,59,False,2018-02-05T11:00:06.896209Z,2018-02-05T11:19:28.974658Z,1162
8647,9274,21,False,2018-02-05T10:46:36.788551Z,2018-02-05T10:49:28.863950Z,172
8654,9284,31,True,2018-02-05T10:49:11.764443Z,2018-02-05T10:49:30.972542Z,19
8671,9146,21,False,2018-02-05T10:53:06.156730Z,2018-02-05T10:55:18.044277Z,131
8697,9282,18,False,2018-02-05T11:23:12.192649Z,2018-02-05T11:23:12.192670Z,0
8652,9279,26,True,2018-02-05T10:48:45.592219Z,2018-02-05T10:49:46.681830Z,61
8670,9274,86,True,2018-02-05T10:52:29.232047Z,2018-02-05T10:55:31.222606Z,181
8656,9284,76,True,2018-02-05T10:49:39.531633Z,2018-02-05T10:55:32.213004Z,352
8703,9255,48,True,2018-02-05T20:25:27.588837Z,2018-02-05T20:30:27.992471Z,300
8655,9149,70,True,2018-02-05T10:49:20.548042Z,2018-02-05T10:49:56.074022Z,35
8725,9287,72,True,2018-02-06T10:54:31.442105Z,2018-02-06T10:57:07.875138Z,156
8704,9255,29,True,2018-02-05T20:30:39.372990Z,2018-02-05T20:33:10.380232Z,151
8713,9267,66,True,2018-02-06T07:53:33.838646Z,2018-02-06T07:55:28.464802Z,114
8684,9274,67,True,2018-02-05T10:58:27.779144Z,2018-02-05T10:59:11.352718Z,43
8714,9267,19,False,2018-02-06T07:55:48.727687Z,2018-02-06T07:55:48.727713Z,0
8661,9274,34,True,2018-02-05T10:50:12.217125Z,2018-02-05T10:52:11.482890Z,119
8686,9282,67,True,2018-02-05T10:58:42.737097Z,2018-02-05T10:59:15.952760Z,33
8685,9146,68,False,2018-02-05T10:58:38.927876Z,2018-02-05T10:59:17.873126Z,38
8698,9255,37,True,2018-02-05T18:30:37.959790Z,2018-02-05T18:33:41.449881Z,183
8675,9274,26,True,2018-02-05T10:55:43.716219Z,2018-02-05T10:56:03.194335Z,19
8669,9278,26,False,2018-02-05T10:51:42.893497Z,2018-02-05T10:56:05.661306Z,262
8715,9267,8,False,2018-02-06T07:56:03.333397Z,2018-02-06T07:56:03.333430Z,0
8722,9287,67,False,2018-02-06T10:51:34.736443Z,2018-02-06T10:51:59.183497Z,24
8700,9255,83,False,2018-02-05T19:43:34.618367Z,2018-02-05T19:43:34.618396Z,0
8659,9279,31,True,2018-02-05T10:49:57.504980Z,2018-02-05T10:50:25.853927Z,28
8707,9255,35,True,2018-02-05T20:45:39.288840Z,2018-02-05T21:09:06.210313Z,1406
8691,9279,13,False,2018-02-05T11:01:44.581284Z,2018-02-05T11:03:35.085128Z,110
8672,9279,12,True,2018-02-05T10:55:37.932557Z,2018-02-05T10:56:26.182436Z,48
8676,9274,51,True,2018-02-05T10:56:14.728349Z,2018-02-05T10:56:26.554753Z,11
8668,9146,13,True,2018-02-05T10:51:32.689962Z,2018-02-05T10:52:44.583346Z,71
8689,9146,85,False,2018-02-05T11:01:02.149529Z,2018-02-05T11:01:02.149571Z,0
8667,9282,73,False,2018-02-05T10:51:02.961970Z,2018-02-05T10:56:36.641354Z,333
8653,9146,79,True,2018-02-05T10:49:08.733877Z,2018-02-05T10:50:32.484347Z,83
8660,9149,76,True,2018-02-05T10:50:00.063704Z,2018-02-05T10:50:35.365616Z,35
8705,9255,20,True,2018-02-05T20:33:33.104628Z,2018-02-05T20:36:46.010137Z,192
8665,9279,66,True,2018-02-05T10:50:59.378164Z,2018-02-05T10:52:56.540613Z,117
8693,9146,73,True,2018-02-05T11:02:47.240347Z,2018-02-05T11:03:41.134628Z,53
8677,9274,44,True,2018-02-05T10:56:34.245118Z,2018-02-05T10:56:49.424008Z,15
8658,9278,2,True,2018-02-05T10:49:48.110341Z,2018-02-05T10:50:44.222893Z,56
8687,9279,11,True,2018-02-05T10:59:07.178469Z,2018-02-05T11:01:18.202315Z,131
8664,9149,3,False,2018-02-05T10:50:46.475450Z,2018-02-05T10:50:46.475481Z,0
8699,9255,28,True,2018-02-05T18:33:46.518483Z,2018-02-05T19:50:51.963022Z,4625
8680,9282,38,False,2018-02-05T10:57:02.647372Z,2018-02-05T10:57:02.647389Z,0
8663,9279,51,True,2018-02-05T10:50:41.760669Z,2018-02-05T10:50:49.122780Z,7
8657,9282,13,True,2018-02-05T10:49:40.217095Z,2018-02-05T10:50:49.594648Z,69
8736,9287,52,True,2018-02-06T11:08:35.126488Z,2018-02-06T11:10:18.563083Z,103
8730,9289,12,True,2018-02-06T10:58:35.400751Z,2018-02-06T11:00:00.000306Z,84
8711,9267,10,True,2018-02-06T07:52:50.423276Z,2018-02-06T07:57:59.142919Z,308
8708,9255,40,True,2018-02-05T21:10:17.886209Z,2018-02-05T21:19:37.973058Z,560
8692,9274,19,True,2018-02-05T11:02:13.750040Z,2018-02-05T11:04:32.927529Z,139
8694,9282,31,True,2018-02-05T11:14:56.895339Z,2018-02-05T11:15:17.426359Z,20
8726,9289,2,True,2018-02-06T10:57:02.352448Z,2018-02-06T10:57:38.950145Z,36
8724,9287,2,True,2018-02-06T10:54:13.902213Z,2018-02-06T11:07:44.615770Z,810
8717,9267,31,True,2018-02-06T07:58:14.486758Z,2018-02-06T07:58:47.840954Z,33
8695,9282,61,False,2018-02-05T11:16:09.922109Z,2018-02-05T11:16:09.922130Z,0
8706,9255,45,True,2018-02-05T20:36:56.018591Z,2018-02-05T20:45:23.205354Z,507
8679,9274,2,True,2018-02-05T10:56:56.784156Z,2018-02-05T10:57:30.088173Z,33
8678,9279,23,True,2018-02-05T10:56:37.509356Z,2018-02-05T10:57:30.190834Z,52
8674,9284,46,False,2018-02-05T10:55:41.758615Z,2018-02-05T11:07:34.320429Z,712
8745,9290,31,True,2018-02-07T07:36:20.240083Z,2018-02-07T07:37:30.154268Z,69
8696,9282,49,False,2018-02-05T11:16:45.256870Z,2018-02-05T11:16:45.256895Z,0
8718,9267,44,True,2018-02-06T07:59:16.230655Z,2018-02-06T08:00:04.794021Z,48
8723,9287,37,True,2018-02-06T10:52:48.363653Z,2018-02-06T10:53:34.999340Z,46
8716,9267,51,True,2018-02-06T07:56:31.125934Z,2018-02-06T08:00:34.007094Z,242
8753,9291,51,False,2018-02-07T07:49:58.616566Z,2018-02-07T08:10:32.353400Z,1233
8709,9255,62,False,2018-02-05T21:19:46.123860Z,2018-02-05T21:36:15.567118Z,989
8758,9291,8,True,2018-02-07T08:13:11.626745Z,2018-02-07T08:13:59.098392Z,47
8701,9255,43,True,2018-02-05T19:51:11.680350Z,2018-02-05T20:19:27.325153Z,1695
8746,9290,26,True,2018-02-07T07:38:24.505370Z,2018-02-07T07:38:46.372439Z,21
8719,9267,67,True,2018-02-06T08:00:45.931953Z,2018-02-06T08:02:41.314221Z,115
8729,9289,49,True,2018-02-06T10:57:46.544413Z,2018-02-06T10:58:26.042523Z,39
8737,9287,70,True,2018-02-06T11:10:23.317228Z,2018-02-06T11:10:50.483125Z,27
8732,9287,73,True,2018-02-06T11:03:00.288441Z,2018-02-06T11:04:06.566123Z,66
8735,9287,68,True,2018-02-06T11:07:49.390480Z,2018-02-06T11:08:31.515213Z,42
8727,9151,79,True,2018-02-06T10:57:17.210740Z,2018-02-06T10:58:47.016336Z,89
8755,9291,2,True,2018-02-07T08:11:48.671166Z,2018-02-07T08:12:19.289464Z,30
8733,9287,42,False,2018-02-06T11:05:06.228737Z,2018-02-06T11:06:04.931385Z,58
8749,9290,67,True,2018-02-07T07:40:26.294796Z,2018-02-07T07:40:41.369888Z,15
8743,9255,74,False,2018-02-06T18:50:48.748691Z,2018-02-06T20:30:30.052474Z,5981
8738,9287,81,False,2018-02-06T11:10:55.209368Z,2018-02-06T11:22:36.849504Z,701
8742,9262,41,False,2018-02-06T16:11:52.986749Z,2018-02-06T16:11:52.986764Z,0
8747,9290,12,True,2018-02-07T07:38:55.088485Z,2018-02-07T07:39:39.548703Z,44
8740,9255,83,True,2018-02-06T14:28:35.875553Z,2018-02-06T18:49:57.366261Z,15681
8744,9011,6,True,2018-02-06T20:01:06.539021Z,2018-02-06T20:03:29.998502Z,143
8751,9290,46,True,2018-02-07T07:48:42.433086Z,2018-02-07T07:49:53.690172Z,71
8752,9290,84,False,2018-02-07T07:49:57.762637Z,2018-02-07T07:49:57.762655Z,0
8739,9255,77,True,2018-02-06T14:08:08.293850Z,2018-02-06T14:28:28.934448Z,1220
8754,9291,26,False,2018-02-07T08:10:48.760802Z,2018-02-07T08:11:28.437338Z,39
8750,9290,86,True,2018-02-07T07:48:13.552567Z,2018-02-07T07:48:33.932478Z,20
8757,9291,67,True,2018-02-07T08:12:46.360715Z,2018-02-07T08:13:08.294630Z,21
8756,9291,49,True,2018-02-07T08:12:26.385899Z,2018-02-07T08:12:39.475803Z,13
8759,9291,12,True,2018-02-07T08:14:05.913058Z,2018-02-07T08:14:20.584639Z,14
8761,9291,10,True,2018-02-07T08:15:37.432374Z,2018-02-07T08:15:50.920896Z,13
8760,9291,6,True,2018-02-07T08:14:24.295962Z,2018-02-07T08:15:31.233520Z,66
8764,8858,61,False,2018-02-07T10:32:01.580401Z,2018-02-07T10:32:01.580428Z,0
8763,8858,19,True,2018-02-07T10:31:05.601860Z,2018-02-07T10:31:40.917709Z,35
8765,8858,66,True,2018-02-07T10:32:30.982136Z,2018-02-07T10:33:06.376251Z,35
8766,8858,17,False,2018-02-07T10:33:11.109457Z,2018-02-07T10:40:02.150696Z,411
8762,9198,58,False,2018-02-07T10:29:43.687348Z,2018-02-07T10:37:42.587611Z,478
8769,9196,2,True,2018-02-07T10:37:13.403353Z,2018-02-07T10:37:34.612739Z,21
8767,8851,3,False,2018-02-07T10:34:06.578118Z,2018-02-07T10:40:11.092253Z,364
8770,9196,13,False,2018-02-07T10:37:38.449330Z,2018-02-07T10:39:54.712762Z,136
8768,8850,73,False,2018-02-07T10:34:39.840797Z,2018-02-07T10:38:55.726987Z,255
8773,9202,79,True,2018-02-07T11:10:54.287484Z,2018-02-07T11:11:25.834707Z,31
8772,9202,8,True,2018-02-07T11:10:29.068069Z,2018-02-07T11:10:50.851237Z,21
8771,8974,8,True,2018-02-07T11:10:06.627623Z,2018-02-07T11:11:10.853366Z,64
8776,8974,76,True,2018-02-07T11:11:47.358342Z,2018-02-07T11:12:33.886341Z,46
8774,8974,11,True,2018-02-07T11:11:14.964851Z,2018-02-07T11:11:43.247963Z,28
8741,9258,85,False,2018-02-06T15:13:05.839065Z,2018-02-07T19:05:17.866704Z,100332
8875,9295,70,True,2018-02-08T14:53:26.565294Z,2018-02-08T14:54:30.555189Z,63
8859,9295,31,True,2018-02-08T13:53:35.411084Z,2018-02-08T13:53:55.974023Z,20
8793,9204,46,True,2018-02-07T11:26:47.039385Z,2018-02-07T11:30:59.479006Z,252
8799,9291,31,True,2018-02-07T14:28:29.196218Z,2018-02-07T14:28:47.676738Z,18
8781,9202,14,True,2018-02-07T11:17:45.828832Z,2018-02-07T11:18:04.185379Z,18
8786,9202,57,True,2018-02-07T11:20:22.050871Z,2018-02-07T11:21:45.172736Z,83
8868,9295,79,True,2018-02-08T13:59:07.941035Z,2018-02-08T13:59:52.620655Z,44
8849,9295,56,True,2018-02-08T05:12:43.849721Z,2018-02-08T05:15:11.784544Z,147
8837,9295,81,False,2018-02-07T22:06:25.155291Z,2018-02-07T22:12:39.801549Z,374
8792,9204,37,True,2018-02-07T11:24:25.555063Z,2018-02-07T11:26:40.658741Z,135
8805,9291,37,True,2018-02-07T14:39:48.781724Z,2018-02-07T14:40:32.881384Z,44
8784,8974,17,True,2018-02-07T11:19:34.192901Z,2018-02-07T11:22:32.165382Z,177
8791,9202,69,True,2018-02-07T11:24:21.979479Z,2018-02-07T11:26:47.994203Z,146
8838,9296,44,False,2018-02-07T22:12:52.927177Z,2018-02-07T22:12:52.927201Z,0
8782,9202,1,True,2018-02-07T11:18:07.547821Z,2018-02-07T11:18:42.159028Z,34
8839,9258,63,False,2018-02-07T22:32:03.765461Z,2018-02-07T22:32:03.765479Z,0
8828,9294,72,True,2018-02-07T20:22:07.820306Z,2018-02-07T20:25:34.670396Z,206
8789,8974,58,True,2018-02-07T11:23:49.010455Z,2018-02-07T11:31:35.472845Z,466
8780,8974,21,True,2018-02-07T11:17:09.093851Z,2018-02-07T11:19:01.238049Z,112
8809,9255,62,False,2018-02-07T16:18:06.955779Z,2018-02-07T21:41:17.911127Z,19390
8800,9291,76,True,2018-02-07T14:28:50.731475Z,2018-02-07T14:30:18.009593Z,87
8836,9295,8,True,2018-02-07T22:05:07.951597Z,2018-02-07T22:05:51.625565Z,43
8842,9295,6,True,2018-02-08T04:48:03.334844Z,2018-02-08T04:50:48.335733Z,165
8825,9294,17,True,2018-02-07T20:14:09.292685Z,2018-02-07T20:18:11.625647Z,242
8777,9204,19,True,2018-02-07T11:12:26.149341Z,2018-02-07T11:23:26.415596Z,660
8850,9295,47,False,2018-02-08T05:15:20.528044Z,2018-02-08T05:15:20.528072Z,0
8783,9202,70,True,2018-02-07T11:18:53.270456Z,2018-02-07T11:19:29.625872Z,36
8788,8974,38,True,2018-02-07T11:22:37.810149Z,2018-02-07T11:23:36.857082Z,59
8860,9295,86,True,2018-02-08T13:54:02.835810Z,2018-02-08T13:54:27.029719Z,24
8826,9294,70,True,2018-02-07T20:18:16.554147Z,2018-02-07T20:19:01.554279Z,45
8861,9295,44,True,2018-02-08T13:54:32.306127Z,2018-02-08T13:54:56.818264Z,24
8843,9295,46,True,2018-02-08T04:50:59.006259Z,2018-02-08T04:53:50.654298Z,171
8820,9287,14,True,2018-02-07T20:06:09.425995Z,2018-02-07T20:07:48.409283Z,98
8775,9202,19,True,2018-02-07T11:11:29.393717Z,2018-02-07T11:14:52.971645Z,203
8790,9204,10,True,2018-02-07T11:23:54.541304Z,2018-02-07T11:24:07.819309Z,13
8810,9292,44,True,2018-02-07T16:41:18.590948Z,2018-02-07T16:42:56.161466Z,97
8787,9202,21,True,2018-02-07T11:21:48.523980Z,2018-02-07T11:24:11.754316Z,143
8844,9295,11,True,2018-02-08T04:54:01.392046Z,2018-02-08T04:54:52.858636Z,51
8845,9295,3,True,2018-02-08T04:55:09.797197Z,2018-02-08T04:56:25.870873Z,76
8801,9291,84,True,2018-02-07T14:30:23.173865Z,2018-02-07T14:32:50.990186Z,147
8785,9202,38,True,2018-02-07T11:19:35.319576Z,2018-02-07T11:20:17.099910Z,41
8819,9294,19,True,2018-02-07T20:05:21.580359Z,2018-02-07T20:08:54.543987Z,212
8862,9295,51,True,2018-02-08T13:55:04.288300Z,2018-02-08T13:55:10.162589Z,5
8778,8974,57,True,2018-02-07T11:12:59.035518Z,2018-02-07T11:16:03.594130Z,184
8855,9295,38,True,2018-02-08T12:59:15.244073Z,2018-02-08T15:01:29.328614Z,7334
8854,9295,32,True,2018-02-08T12:52:02.930874Z,2018-02-08T12:58:53.597452Z,410
8829,9294,47,True,2018-02-07T20:25:39.895222Z,2018-02-07T20:29:11.237307Z,211
8821,9294,8,True,2018-02-07T20:08:59.026831Z,2018-02-07T20:09:31.684025Z,32
8794,9202,52,True,2018-02-07T11:26:51.113019Z,2018-02-07T11:28:38.896993Z,107
8811,9292,2,True,2018-02-07T16:43:06.222845Z,2018-02-07T16:44:04.085618Z,57
8840,9258,21,True,2018-02-07T22:32:38.858657Z,2018-02-07T22:34:02.636228Z,83
8830,9294,56,True,2018-02-07T20:29:15.082620Z,2018-02-07T20:29:44.732217Z,29
8822,9294,44,True,2018-02-07T20:09:42.051182Z,2018-02-07T20:09:57.414073Z,15
8816,9294,66,True,2018-02-07T20:00:38.647403Z,2018-02-07T20:03:52.628724Z,193
8827,9294,69,True,2018-02-07T20:19:05.543990Z,2018-02-07T20:21:59.781777Z,174
8806,9255,74,True,2018-02-07T15:12:39.789865Z,2018-02-07T16:07:10.624256Z,3270
8802,9291,38,True,2018-02-07T14:32:56.652423Z,2018-02-07T14:35:36.819539Z,160
8831,9294,81,False,2018-02-07T20:29:50.158445Z,2018-02-07T21:45:08.391362Z,4518
8817,9294,67,True,2018-02-07T20:04:02.334373Z,2018-02-07T20:04:29.316603Z,26
8779,9202,46,True,2018-02-07T11:14:57.693203Z,2018-02-07T11:17:40.295073Z,162
8803,9291,53,True,2018-02-07T14:35:41.669525Z,2018-02-07T14:36:15.608801Z,33
8807,9255,4,True,2018-02-07T16:07:16.721534Z,2018-02-07T16:13:21.338940Z,364
8823,9294,76,True,2018-02-07T20:10:01.458725Z,2018-02-07T20:12:07.253746Z,125
8812,9292,79,True,2018-02-07T16:44:09.770936Z,2018-02-07T16:45:56.364945Z,106
8808,9255,80,True,2018-02-07T16:13:25.668543Z,2018-02-07T16:18:02.516533Z,276
8795,9202,32,False,2018-02-07T11:28:45.854711Z,2018-02-07T11:33:25.439190Z,279
8863,9295,49,True,2018-02-08T13:55:14.954344Z,2018-02-08T13:55:28.677152Z,13
8814,9293,36,True,2018-02-07T19:11:10.633342Z,2018-02-07T19:25:49.255561Z,878
8818,9294,10,True,2018-02-07T20:04:46.856569Z,2018-02-07T20:05:13.753339Z,26
8804,9291,47,True,2018-02-07T14:36:22.402225Z,2018-02-07T14:38:51.696855Z,149
8796,9204,41,False,2018-02-07T11:31:05.227979Z,2018-02-07T11:33:35.934140Z,150
8797,8974,63,True,2018-02-07T11:31:38.834745Z,2018-02-07T11:33:38.289658Z,119
8798,8974,32,False,2018-02-07T11:33:41.752008Z,2018-02-07T11:33:41.752030Z,0
8824,9294,13,True,2018-02-07T20:12:11.756019Z,2018-02-07T20:14:00.298517Z,108
8871,9295,1,True,2018-02-08T14:02:51.920061Z,2018-02-08T14:03:49.117072Z,57
8864,9295,10,True,2018-02-08T13:55:37.559920Z,2018-02-08T13:55:51.268529Z,13
8832,9295,2,True,2018-02-07T22:02:08.914516Z,2018-02-07T22:03:08.329076Z,59
8813,9292,6,False,2018-02-07T16:46:01.486920Z,2018-02-07T16:47:12.596110Z,71
8885,9295,50,True,2018-02-08T15:32:57.998747Z,2018-02-08T15:34:28.466210Z,90
8846,9295,63,True,2018-02-08T04:56:38.556363Z,2018-02-08T05:00:16.723823Z,218
8852,9295,81,True,2018-02-08T05:30:24.598966Z,2018-02-08T12:49:32.472003Z,26347
8815,9293,45,True,2018-02-07T19:26:08.645251Z,2018-02-08T09:16:39.027661Z,49830
8856,9295,14,True,2018-02-08T13:51:46.927188Z,2018-02-08T13:52:32.183889Z,45
8833,9296,85,False,2018-02-07T22:02:19.496828Z,2018-02-07T22:09:43.057678Z,443
8834,9295,66,True,2018-02-07T22:03:24.868615Z,2018-02-07T22:04:25.086607Z,60
8841,9295,5,True,2018-02-08T04:40:26.323718Z,2018-02-08T04:47:43.573246Z,437
8865,9295,12,True,2018-02-08T13:56:00.020035Z,2018-02-08T13:56:17.682518Z,17
8835,9295,67,True,2018-02-07T22:04:40.362871Z,2018-02-07T22:05:03.258762Z,22
8879,9295,41,True,2018-02-08T15:01:39.143733Z,2018-02-08T15:02:16.846926Z,37
8847,9295,55,True,2018-02-08T05:00:34.837428Z,2018-02-08T05:12:39.165057Z,724
8857,9295,25,True,2018-02-08T13:52:49.145397Z,2018-02-08T13:53:02.022452Z,12
8866,9295,19,True,2018-02-08T13:56:22.812578Z,2018-02-08T13:58:14.895799Z,112
8858,9295,26,True,2018-02-08T13:53:07.901385Z,2018-02-08T13:53:30.477298Z,22
8848,9295,27,True,2018-02-08T05:09:22.416924Z,2018-02-08T05:29:31.068680Z,1208
8851,9295,72,False,2018-02-08T05:29:52.620530Z,2018-02-08T05:29:52.620555Z,0
8867,9295,23,True,2018-02-08T13:58:23.071347Z,2018-02-08T13:58:59.533623Z,36
8853,9271,85,False,2018-02-08T07:09:08.977061Z,2018-02-08T07:09:08.977080Z,0
8872,9295,57,True,2018-02-08T14:03:57.026384Z,2018-02-08T14:05:50.689268Z,113
8869,9295,13,True,2018-02-08T14:00:06.571521Z,2018-02-08T14:01:22.156331Z,75
8876,9295,71,True,2018-02-08T14:54:36.977741Z,2018-02-08T14:56:02.262700Z,85
8882,9295,69,True,2018-02-08T15:04:01.517795Z,2018-02-08T15:06:13.912873Z,132
8873,9295,18,True,2018-02-08T14:05:57.800607Z,2018-02-08T14:07:56.286785Z,118
8870,9295,21,True,2018-02-08T14:01:29.145868Z,2018-02-08T14:02:44.236519Z,75
8880,9295,53,True,2018-02-08T15:02:25.465732Z,2018-02-08T15:02:59.533792Z,34
8874,9295,84,True,2018-02-08T14:51:52.338246Z,2018-02-08T14:53:18.871351Z,86
8878,9295,17,True,2018-02-08T14:58:54.794099Z,2018-02-08T15:00:23.978374Z,89
8877,9295,76,True,2018-02-08T14:56:13.224241Z,2018-02-08T14:58:44.889204Z,151
8883,9295,37,True,2018-02-08T15:28:57.019675Z,2018-02-08T15:30:16.505854Z,79
8881,9295,73,True,2018-02-08T15:03:08.729287Z,2018-02-08T15:03:53.682073Z,44
8884,9295,47,True,2018-02-08T15:30:24.863918Z,2018-02-08T15:32:50.175024Z,145
8887,9295,52,True,2018-02-08T15:36:54.506998Z,2018-02-08T15:42:33.207940Z,338
8886,9295,58,True,2018-02-08T15:34:37.274583Z,2018-02-08T15:36:43.840193Z,126
8888,9295,68,True,2018-02-08T15:42:42.438754Z,2018-02-08T15:44:18.370601Z,95
8889,9295,72,True,2018-02-08T16:05:40.879856Z,2018-02-08T16:07:17.937051Z,97
8890,9295,59,True,2018-02-08T16:07:30.080791Z,2018-02-08T16:09:37.841471Z,127
8891,9295,60,True,2018-02-08T16:09:47.662561Z,2018-02-08T16:12:01.986387Z,134
8892,9295,34,True,2018-02-08T16:12:10.138055Z,2018-02-08T16:16:49.602422Z,279
8893,9295,78,True,2018-02-08T16:17:09.000267Z,2018-02-08T17:09:57.877077Z,3168
8894,9298,49,True,2018-02-08T16:32:46.303563Z,2018-02-08T16:34:30.277267Z,103
8895,9298,2,True,2018-02-08T16:34:38.038993Z,2018-02-08T16:35:01.633011Z,23
